2000
20
10.784641	5.7400775
18.630026	15.805167
6.8621693	5.772456
15.91111	8.044201
2.6920092	18.688362
9.755927	6.2167645
16.379097	13.711824
6.4113927	16.911423
8.942595	2.1511257
1.3425636	11.656381
4.512624	2.0581102
13.766487	3.8063908
1.7428315	1.2813091
5.8214626	11.783106
7.97042	14.427578
8.050122	5.4027343
19.09784	19.268427
7.5162554	19.15859
7.7538943	9.878349
4.9330225	13.207411
6.207801	12.136725
2.7519095	0.08125782
9.011663	19.837765
13.907492	8.768797
2.7514434	12.023121
9.055549	14.0499935
9.972535	12.579683
3.4664512	19.409071
13.754951	7.744137
9.589605	8.386239
5.0489902	14.8519125
10.598356	19.066488
2.3111188	3.1993043
8.430708	7.0629454
11.830967	14.804763
17.994623	16.665134
16.1049	16.52181
19.905376	10.933403
19.443733	5.547533
6.5262995	17.886803
6.5179405	15.875445
0.91621757	0.32243967
6.622498	4.4604754
2.8319395	15.301653
19.026075	11.41015
19.04001	0.33706903
11.8603325	19.815578
2.2687054	16.521347
6.670208	17.126806
11.151705	14.273165
15.114864	13.310314
16.013975	0.37039757
4.572346	1.2651503
7.4260235	11.1392765
10.813137	4.794239
7.764814	17.028482
2.7850294	19.316963
13.79099	9.588243
15.272919	3.7691367
10.267868	19.678507
7.2037325	9.880029
2.2554016	12.441787
18.162643	11.169195
4.8223743	12.402263
3.838296	10.3065605
13.004894	13.512785
17.251095	14.4784355
7.934146	1.8974912
0.43078542	16.463139
4.758892	1.5744793
8.451835	19.418451
18.458538	9.047283
11.22363	8.907437
0.6034398	5.0953875
19.046278	2.2402585
15.855581	10.454694
15.623272	16.40033
5.362506	15.753227
10.973242	8.079863
5.5905876	19.762543
19.570967	6.9102325
17.543056	18.760689
3.201692	2.8878963
1.2487185	3.910358
19.623802	6.1298323
3.9868355	3.6804175
7.457316	9.119515
14.59216	0.43748856
14.065376	4.0136013
8.584418	10.676121
19.952446	18.67146
14.573685	18.52341
2.807008	0.9578383
7.7548227	4.0412116
3.2727969	0.4790342
14.230565	8.663325
8.406752	6.9831753
4.8665466	17.365969
7.203349	4.736472
10.417928	13.709098
14.22489	19.642866
13.373605	2.8486931
15.02964	10.879995
15.5008335	7.4627457
12.550987	9.36837
14.162794	1.025883
2.729628	12.273613
2.4094844	6.091572
5.4789934	14.577059
6.456039	6.5910063
2.4751782	16.963524
14.872129	2.3411846
4.3732953	13.105192
3.5843444	0.9909308
8.991174	10.91772
13.175423	2.8546047
9.960011	11.392515
15.047571	13.133635
17.574102	17.843233
12.462111	4.8627377
4.394244	18.333157
4.4968343	15.810367
15.950929	17.974186
5.3610706	10.093491
9.095417	6.8208194
19.624044	7.329913
8.662925	17.149622
3.654939	0.9538579
17.709175	12.754432
14.41575	5.382197
12.288066	7.0508823
4.7256603	16.871323
2.2458255	18.63385
6.826067	13.292943
2.5695121	7.644038
7.6784744	7.1379685
12.261618	16.863348
15.646194	7.6006937
0.3965497	13.67371
11.330015	0.6827128
1.8906164	6.4940157
19.195599	0.28197885
12.5883465	18.48036
1.6563475	2.904098
7.6013126	6.3743997
15.43268	8.969965
15.55973	0.46392918
19.831907	5.0281324
0.7435167	7.5420475
18.180342	4.1564693
5.20211	10.192499
13.650512	12.412683
13.267496	18.176859
17.384542	13.6367235
14.691596	9.455378
14.904697	4.801956
2.43873	15.550461
2.6715958	11.350831
3.4402466	7.4858704
13.209878	13.741648
0.93803287	11.144105
18.942617	0.29536486
5.0352917	14.129707
12.79489	0.19735932
12.4282465	17.470812
10.341166	17.32311
9.7651	4.910926
2.9407084	18.8759
19.48506	18.125853
14.652807	1.4184821
8.209534	8.747763
5.034249	4.8311844
10.730965	6.2028813
14.04298	16.430643
16.37627	5.496905
19.614334	12.643349
7.0777392	10.451324
10.012157	4.265956
19.993565	17.555225
5.322047	18.791903
13.174243	13.413915
10.545034	5.1858387
15.8238125	17.423912
18.32787	3.8005888
19.472763	1.2715673
15.653053	18.125717
11.241244	11.4406595
5.5931377	2.3138022
12.768497	11.236019
3.857267	5.84522
9.820883	18.811445
18.23353	6.471363
18.633215	19.06899
16.6312	17.239346
0.31492472	4.6240616
12.287422	10.780505
17.855503	16.669878
10.4210205	2.2848427
19.146492	5.701518
13.35216	15.1409445
10.816448	7.6622667
16.58297	13.865583
12.429723	8.954062
18.836365	16.760979
8.670982	17.522871
18.425697	5.1152086
2.5289595	3.314464
16.986647	1.4095294
8.271551	14.0347185
1.5177596	0.93493223
6.298816	8.391895
15.382176	9.781123
18.962132	3.7097633
18.51823	7.988813
17.400705	5.655595
13.250774	5.7078147
13.68709	10.314321
13.010998	8.748438
13.470394	1.2602508
1.7452848	9.534092
14.30071	12.744047
8.171015	2.0534372
0.41501403	13.550797
14.229217	2.177837
11.5296955	1.2334359
5.5633926	5.1737747
0.74688196	2.8351605
14.655725	13.232447
3.7322974	3.2481015
16.973898	0.5043304
10.615377	6.189215
6.284231	19.922235
15.414158	13.39641
7.8920794	13.791785
11.07706	5.8590126
5.264064	2.8052986
6.4023724	15.31026
5.115876	10.1883745
3.1480515	6.2511435
14.024725	8.825034
5.645635	7.683157
12.919266	9.446581
3.3117175	1.5528381
7.9474998	2.643528
19.799812	1.516937
12.322105	12.213398
6.408457	3.699237
15.453292	3.1470942
16.074604	1.1168528
6.2240257	15.652322
16.213453	8.705992
6.426747	3.5962355
1.2584543	17.487928
19.51187	18.51572
0.5120337	8.311192
6.8068466	1.0993469
14.4051895	9.5238695
7.7228355	13.309828
7.1112514	3.4213507
8.209338	13.921538
19.357342	5.743002
10.443114	16.339088
19.980196	6.031994
0.6065047	3.5969257
5.097476	7.314063
6.344515	15.186118
0.5904496	7.0941534
3.3749652	2.8948343
16.860264	11.72792
5.609176	17.578112
8.531984	19.223875
5.4322968	0.39734244
9.004446	5.7095575
12.465158	5.610012
7.60875	15.202604
8.718494	7.7776585
11.835242	15.82801
5.6533394	14.939318
18.872068	15.892107
0.9383762	16.825819
18.884161	15.750128
17.868715	9.83693
0.42886615	14.48838
3.2662582	19.850271
8.594568	10.197406
6.5668416	11.872968
15.365706	17.96474
6.624317	19.290897
14.927807	7.4033365
17.998825	2.5360048
13.758449	1.1051404
6.181278	10.211082
15.096015	14.232087
13.935938	18.228743
2.491299	3.7044299
7.878158	2.7934659
9.444244	1.1075103
16.267532	9.852624
7.487916	17.313194
13.07302	1.0460436
8.4458685	7.5148487
8.503684	8.588443
6.9611397	4.3304586
7.8067803	8.632306
14.841665	13.075724
15.186524	4.4995546
11.416803	9.298421
11.727318	13.071151
15.144384	4.0603113
0.31202078	5.228792
6.4010286	19.929102
18.369276	5.509317
14.047004	0.6888771
4.0864825	18.329737
17.359272	13.693599
3.272084	4.8511515
17.714294	16.688114
13.689822	12.667522
2.4793243	4.730437
9.328919	12.237503
17.50371	19.306026
18.19022	1.8439043
9.019375	5.3802347
19.794447	4.6976113
4.3530154	5.352392
10.352501	15.745808
1.3761008	16.82974
18.539364	5.2548814
15.888521	6.820059
8.8051815	5.086149
5.0267544	4.1490507
14.424913	0.8494377
